,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
11372,East Elmhurst,40.76407323883091,-73.86704147658772,Bar Brace,40.7694,-73.86191,Café
11373,East Elmhurst,40.76407323883091,-73.86704147658772,Minnow,40.769032844455026,-73.86203399123644,Seafood Restaurant
11374,East Elmhurst,40.76407323883091,-73.86704147658772,Hernandez Deli,40.76176392946822,-73.86721833919596,Deli / Bodega
11375,East Elmhurst,40.76407323883091,-73.86704147658772,Fair Movie Theatre,40.76149854803785,-73.86561041349407,Indie Movie Theater
11376,East Elmhurst,40.76407323883091,-73.86704147658772,Aloft New York LaGuardia Airport,40.7704121,-73.8701432,Hotel
11377,East Elmhurst,40.76407323883091,-73.86704147658772,Domino's Pizza,40.758175187356095,-73.874142318964,Pizza Place
11378,East Elmhurst,40.76407323883091,-73.86704147658772,cafeteria,40.7675430273492,-73.86695992345317,Café
11379,East Elmhurst,40.76407323883091,-73.86704147658772,New York Flowers,40.76190948486328,-73.87078094482422,Flower Shop
11380,East Elmhurst,40.76407323883091,-73.86704147658772,Cotto,40.77204293012497,-73.86549107910196,Italian Restaurant
11381,East Elmhurst,40.76407323883091,-73.86704147658772,Wibar,40.76902238987123,-73.86226329719648,Bistro
11382,East Elmhurst,40.76407323883091,-73.86704147658772,Prime Tavern,40.768752282295,-73.86220246077372,Steakhouse
11383,East Elmhurst,40.76407323883091,-73.86704147658772,Shell,40.757117548811195,-73.87014784749456,Gas Station
11384,East Elmhurst,40.76407323883091,-73.86704147658772,Anglers,40.77142834844318,-73.86560217407968,Fish & Chips Shop
11385,East Elmhurst,40.76407323883091,-73.86704147658772,Burger King,40.76893926647161,-73.86185646057129,Fast Food Restaurant
11386,East Elmhurst,40.76407323883091,-73.86704147658772,TSA Security Checkpoint,40.76868672608672,-73.86187963391421,Airport Service
11387,East Elmhurst,40.76407323883091,-73.86704147658772,Delta Bag Drop,40.77081715521137,-73.86526113453934,Airport Service
11388,East Elmhurst,40.76407323883091,-73.86704147658772,Satori Burgers,40.76172345284903,-73.8737440109253,Burger Joint
11389,East Elmhurst,40.76407323883091,-73.86704147658772,McDonald's,40.75680160522461,-73.87010955810547,Fast Food Restaurant
11390,East Elmhurst,40.76407323883091,-73.86704147658772,Fisher Pool,40.758348748084735,-73.86917080270436,Pool
11391,East Elmhurst,40.76407323883091,-73.86704147658772,Taste of Artichoke,40.77147992449311,-73.8658071305776,Pizza Place
11392,East Elmhurst,40.76407323883091,-73.86704147658772,Tayta,40.75748118196631,-73.86667322783497,Spanish Restaurant
11393,East Elmhurst,40.76407323883091,-73.86704147658772,Landau,40.76933806348383,-73.86171763006132,Jewelry Store
11394,East Elmhurst,40.76407323883091,-73.86704147658772,Tacos Mexico,40.75744672279953,-73.86674170545,Taco Place
11395,East Elmhurst,40.76407323883091,-73.86704147658772,Salina's,40.757451,-73.866482,Latin American Restaurant
11396,East Elmhurst,40.76407323883091,-73.86704147658772,Kennedy Fried Chicken & Pizza,40.75801467895508,-73.86341857910156,Fried Chicken Joint
11397,East Elmhurst,40.76407323883091,-73.86704147658772,La Costeña Grocery,40.757350785679265,-73.86662225791707,Deli / Bodega
11398,East Elmhurst,40.76407323883091,-73.86704147658772,Northern Cafe,40.757322,-73.866806,Café
11399,East Elmhurst,40.76407323883091,-73.86704147658772,CRUST,40.769596776525034,-73.86154446518049,Pizza Place
11400,East Elmhurst,40.76407323883091,-73.86704147658772,Biergarten,40.771496304385494,-73.86577001700061,Beer Bar
11401,East Elmhurst,40.76407323883091,-73.86704147658772,El Fogon Costeno,40.75777004156037,-73.85988884203466,Latin American Restaurant
11402,East Elmhurst,40.76407323883091,-73.86704147658772,LGA Welcome Center,40.77127936209544,-73.86607289314269,Tourist Information Center
11403,East Elmhurst,40.76407323883091,-73.86704147658772,Concourse G,40.768073572893925,-73.85891632991843,Airport Terminal
11404,East Elmhurst,40.76407323883091,-73.86704147658772,Inspiration Point At Overlooked Parked,40.770435,-73.872687,Park
11405,East Elmhurst,40.76407323883091,-73.86704147658772,Shoe Shine,40.77172275446394,-73.86576546404596,Shoe Repair
11406,East Elmhurst,40.76407323883091,-73.86704147658772,Alan Wine & Liquor,40.75776817658543,-73.86100182363505,Liquor Store
11407,East Elmhurst,40.76407323883091,-73.86704147658772,One Room Schoolhouse Park,40.763337213931685,-73.87753746307976,Playground
11408,East Elmhurst,40.76407323883091,-73.86704147658772,Polanco's Restaurant,40.75741674835218,-73.86107369503202,Spanish Restaurant
11409,East Elmhurst,40.76407323883091,-73.86704147658772,las llaves de chile,40.75754928588867,-73.8607406616211,Bakery
11410,East Elmhurst,40.76407323883091,-73.86704147658772,Los Tacos Locos,40.758183,-73.874409,Mexican Restaurant
11411,East Elmhurst,40.76407323883091,-73.86704147658772,PimPollo,40.75744885142695,-73.87378692626953,Latin American Restaurant
11412,East Elmhurst,40.76407323883091,-73.86704147658772,La Familia Coffee Shop,40.75758361816406,-73.85997009277344,Coffee Shop
11413,East Elmhurst,40.76407323883091,-73.86704147658772,La Kantera,40.76385498046875,-73.87816619873047,Nightclub
11414,East Elmhurst,40.76407323883091,-73.86704147658772,mi casita bakery & restaurant,40.757568359375,-73.8599624633789,Bakery
11415,East Elmhurst,40.76407323883091,-73.86704147658772,Yummy Kitchen,40.760226616034984,-73.87776141133432,Chinese Restaurant
11416,Maspeth,40.725427374093606,-73.89621713626859,Rosa's Pizza,40.72686299417401,-73.89551730598838,Pizza Place
11417,Maspeth,40.725427374093606,-73.89621713626859,Iavarone Bros.,40.7258989157838,-73.89506489038467,Gourmet Shop
11418,Maspeth,40.725427374093606,-73.89621713626859,Joey's Pizza,40.726224144417756,-73.89517217874527,Pizza Place
11419,Maspeth,40.725427374093606,-73.89621713626859,Good Eats Diner,40.72643679285672,-73.89440158262548,Diner
11420,Maspeth,40.725427374093606,-73.89621713626859,Fame Diner,40.72720304445241,-73.89334857203721,Diner
11421,Maspeth,40.725427374093606,-73.89621713626859,Home Made Taqueria,40.727878403294014,-73.89215271563427,Taco Place
11422,Maspeth,40.725427374093606,-73.89621713626859,Isabella's Ices,40.72771402167123,-73.89535752906895,Dessert Shop
11423,Maspeth,40.725427374093606,-73.89621713626859,Connolly's Corner,40.728143632937375,-73.89168402237512,Sports Bar
11424,Maspeth,40.725427374093606,-73.89621713626859,Peggy Dempsey's,40.722861309886596,-73.90101691183963,Pub
11425,Maspeth,40.725427374093606,-73.89621713626859,Patrizia's of Maspeth,40.726765,-73.89427,Italian Restaurant
11426,Maspeth,40.725427374093606,-73.89621713626859,Sakura 7,40.724224290322006,-73.89865857617956,Sushi Restaurant
11427,Maspeth,40.725427374093606,-73.89621713626859,O'Neill's,40.72894022400712,-73.90046251319671,Wings Joint
11428,Maspeth,40.725427374093606,-73.89621713626859,Glendale Bake Shop,40.726481395697554,-73.89468009608129,Bakery
11429,Maspeth,40.725427374093606,-73.89621713626859,Wakamatsu,40.727544,-73.892359,Japanese Restaurant
11430,Maspeth,40.725427374093606,-73.89621713626859,Dollar Tree,40.72594855438765,-73.8942754535615,Discount Store
11431,Maspeth,40.725427374093606,-73.89621713626859,Maspeth Pizza,40.72796674429386,-73.89194948419956,Pizza Place
11432,Maspeth,40.725427374093606,-73.89621713626859,T-Mobile,40.72724859556207,-73.89357878848841,Mobile Phone Shop
11433,Maspeth,40.725427374093606,-73.89621713626859,Andrea's Chicken,40.72408641077532,-73.90430663414287,Peruvian Restaurant
11434,Maspeth,40.725427374093606,-73.89621713626859,Slide Bar-B-Q,40.731449237425814,-73.90002232312528,BBQ Joint
11435,Maspeth,40.725427374093606,-73.89621713626859,Buon Cafe & Trattoria,40.722014,-73.885335,Café
11436,Maspeth,40.725427374093606,-73.89621713626859,Carvel,40.7264552,-73.894865,Ice Cream Shop
11437,Maspeth,40.725427374093606,-73.89621713626859,Chase Bank,40.722286,-73.885592,Bank
11438,Maspeth,40.725427374093606,-73.89621713626859,Maurice Park,40.727412088136354,-73.9044668382401,Baseball Field
11439,Maspeth,40.725427374093606,-73.89621713626859,Pet Supplies Plus,40.730818210195416,-73.887380361557,Pet Store
11440,Maspeth,40.725427374093606,-73.89621713626859,Frank's Deli,40.73091098214667,-73.89153102529627,Deli / Bodega
11441,Maspeth,40.725427374093606,-73.89621713626859,Forno Pizzeria & Trattoria,40.73279530534225,-73.8956260745947,Italian Restaurant
11442,Maspeth,40.725427374093606,-73.89621713626859,Sally Beauty,40.7305399140165,-73.88756208288788,Cosmetics Shop
11443,Maspeth,40.725427374093606,-73.89621713626859,Panepinto Bakery,40.7216679589747,-73.88663499606241,Bakery
11444,Maspeth,40.725427374093606,-73.89621713626859,Dunkin',40.7259905,-73.8949249,Donut Shop
11445,Maspeth,40.725427374093606,-73.89621713626859,Phillies Pizza,40.721953,-73.885429,Pizza Place
11446,Maspeth,40.725427374093606,-73.89621713626859,Subway,40.72755264313823,-73.89310906135961,Sandwich Place
11447,Maspeth,40.725427374093606,-73.89621713626859,Stop & Shop,40.7312683,-73.8877272,Supermarket
11448,Maspeth,40.725427374093606,-73.89621713626859,Verizon Wireless,40.72683772953261,-73.89387927068252,Mobile Phone Shop
11449,Maspeth,40.725427374093606,-73.89621713626859,Chase Bank,40.724055349110444,-73.898403042477,Bank
11450,Maspeth,40.725427374093606,-73.89621713626859,Chase Bank,40.727114,-73.893757,Bank
11451,Maspeth,40.725427374093606,-73.89621713626859,Russo's Bakery,40.72179655378109,-73.9043207495173,Bakery
11452,Maspeth,40.725427374093606,-73.89621713626859,Starbucks,40.7303718193247,-73.88753329368588,Coffee Shop
11453,Maspeth,40.725427374093606,-73.89621713626859,WB Pizza Restaurant,40.72202444978899,-73.90443238937263,Pizza Place
11454,Maspeth,40.725427374093606,-73.89621713626859,Baskin-Robbins,40.72132976916323,-73.903932046627,Ice Cream Shop
11455,Maspeth,40.725427374093606,-73.89621713626859,Tanto Dulce Cafe,40.730260658945454,-73.88717846369784,Café
11456,Maspeth,40.725427374093606,-73.89621713626859,CVS pharmacy,40.72716120053256,-73.89275014400482,Pharmacy
11457,Maspeth,40.725427374093606,-73.89621713626859,7-Eleven,40.7220377206585,-73.886373192072,Convenience Store
11458,Maspeth,40.725427374093606,-73.89621713626859,Key Food,40.724792,-73.89681,Grocery Store
11459,Maspeth,40.725427374093606,-73.89621713626859,Dunkin',40.728149472926745,-73.90689139632991,Donut Shop
11460,Maspeth,40.725427374093606,-73.89621713626859,TD Bank,40.73023550564702,-73.88830840587616,Bank
11461,Maspeth,40.725427374093606,-73.89621713626859,Redbox,40.721945725534184,-73.88634501798667,Video Store
11462,Maspeth,40.725427374093606,-73.89621713626859,Party City,40.73094200127498,-73.88768594402164,Miscellaneous Shop
11463,Maspeth,40.725427374093606,-73.89621713626859,Marketplace by Key Food,40.724543133501335,-73.89821491382719,Grocery Store
11464,Maspeth,40.725427374093606,-73.89621713626859,Redbox,40.73078918457031,-73.88733673095703,Video Store
11465,Maspeth,40.725427374093606,-73.89621713626859,New maspeth diner,40.72377014160156,-73.89981842041016,Diner
11466,Maspeth,40.725427374093606,-73.89621713626859,Dunkin',40.72132490301953,-73.90404977360447,Donut Shop
11467,Maspeth,40.725427374093606,-73.89621713626859,CTown Supermarkets,40.73172331669015,-73.89988750219345,Grocery Store
11468,Maspeth,40.725427374093606,-73.89621713626859,Dunkin',40.72804675,-73.90666986666666,Donut Shop
11469,Maspeth,40.725427374093606,-73.89621713626859,Super Bowl,40.72623825073242,-73.90667724609375,Asian Restaurant
11470,Maspeth,40.725427374093606,-73.89621713626859,Pioneer Supermarket,40.72457574790944,-73.89822563998386,Supermarket
11471,Maspeth,40.725427374093606,-73.89621713626859,Hush,40.72741652774789,-73.89262963193312,Lounge
11472,Maspeth,40.725427374093606,-73.89621713626859,Shell,40.730277401106704,-73.88792970880624,Gas Station
11473,Maspeth,40.725427374093606,-73.89621713626859,BP,40.7269351,-73.9071943,Gas Station
11474,Maspeth,40.725427374093606,-73.89621713626859,Yeun Wah Takeout,40.72224004055848,-73.89270794268955,Chinese Restaurant
11475,Maspeth,40.725427374093606,-73.89621713626859,Burger King,40.731155,-73.887288,Fast Food Restaurant
11476,Maspeth,40.725427374093606,-73.89621713626859,Maurice Park Dog Run,40.726328662376005,-73.90212430228152,Dog Run
11477,Maspeth,40.725427374093606,-73.89621713626859,Nunny's Liquor,40.72160732683104,-73.8927998118055,Liquor Store
11478,Maspeth,40.725427374093606,-73.89621713626859,Martiniello's Pizzeria II,40.729271412070304,-73.90023669808441,Pizza Place
11479,Maspeth,40.725427374093606,-73.89621713626859,How Convenient,40.72846481951979,-73.89102135097946,Convenience Store
11480,Maspeth,40.725427374093606,-73.89621713626859,Sunny Deli,40.72230911254883,-73.90149688720703,Deli / Bodega
11481,Maspeth,40.725427374093606,-73.89621713626859,Vfw Post 4,40.72309112548828,-73.9024887084961,Dance Studio
11482,Maspeth,40.725427374093606,-73.89621713626859,Fresca Tortilla,40.72536809408323,-73.90367451305023,Pizza Place
11483,Maspeth,40.725427374093606,-73.89621713626859,Frank Principe Park,40.72721350907279,-73.90457018476663,Park
11484,Maspeth,40.725427374093606,-73.89621713626859,MTA Q58 (Fresh Pond Road/Flushing Avenue),40.72141730487147,-73.90315563852032,Bus Station
11485,Maspeth,40.725427374093606,-73.89621713626859,Pace Tire & Diagnostic Center,40.719513,-73.891598,Automotive Shop
11486,Maspeth,40.725427374093606,-73.89621713626859,Babka Bakers Inc.,40.72292565919448,-73.90469075564502,Bakery
11487,Maspeth,40.725427374093606,-73.89621713626859,MTA Bus - QM24/25/34 - Eliot Av/69 St,40.719522148644764,-73.89094845958931,Bus Line
11488,Maspeth,40.725427374093606,-73.89621713626859,Q39,40.72165689845214,-73.90450154802994,Bus Line
11489,Maspeth,40.725427374093606,-73.89621713626859,TNT Liquidators,40.72992703634765,-73.88821204506819,Discount Store
11490,Maspeth,40.725427374093606,-73.89621713626859,Nina' Gymnastics Center,40.729916689745004,-73.88813739966311,Gymnastics Gym
11491,Maspeth,40.725427374093606,-73.89621713626859,Maspeth Deli & Grocery,40.72510496183044,-73.90631524327921,Deli / Bodega
11492,Maspeth,40.725427374093606,-73.89621713626859,Jacup's Coffee & Bistro,40.733086,-73.89589,Coffee Shop
11493,Maspeth,40.725427374093606,-73.89621713626859,Copernicus Triangle,40.72637654160965,-73.90650505128815,Park
11494,Maspeth,40.725427374093606,-73.89621713626859,MTA Bus - Q18 - 69 St/52 Av,40.73333876078043,-73.89537771606264,Bus Stop
11495,Maspeth,40.725427374093606,-73.89621713626859,Suds R Us,40.72197837005087,-73.88666884556301,Laundromat
11496,Maspeth,40.725427374093606,-73.89621713626859,Holiday Inn Express Queens - Maspeth,40.7265588,-73.9072626,Hotel
11497,Maspeth,40.725427374093606,-73.89621713626859,Maspeth Dry Cleaners,40.72169987664092,-73.88659297895464,Dry Cleaner
11498,Maspeth,40.725427374093606,-73.89621713626859,Shop & Go Wine & Spirits,40.730471,-73.887396,Wine Shop
11499,Maspeth,40.725427374093606,-73.89621713626859,Ridgewood Savings Bank,40.730508967456906,-73.88716972883606,Bank
11500,Maspeth,40.725427374093606,-73.89621713626859,Shops At Grand Ave,40.730948,-73.887254,Shopping Plaza
11501,Maspeth,40.725427374093606,-73.89621713626859,Moves & Motions,40.72180190326972,-73.88539272575908,Dance Studio
11502,Maspeth,40.725427374093606,-73.89621713626859,Maspeth Plumbing and Heating Services,40.733663,-73.90093,Home Service
11503,Ridgewood,40.70832315613858,-73.90143517559589,Taquerias Kermes,40.70789873691417,-73.89776182399763,Mexican Restaurant
11504,Ridgewood,40.70832315613858,-73.90143517559589,Joe's Restaurant,40.707452,-73.903355,Italian Restaurant
11505,Ridgewood,40.70832315613858,-73.90143517559589,Little Egypt,40.70815613401337,-73.89804776332822,Egyptian Restaurant
11506,Ridgewood,40.70832315613858,-73.90143517559589,Rosa's Pizza,40.712168,-73.900103,Pizza Place
11507,Ridgewood,40.70832315613858,-73.90143517559589,Grimaldi Bakery,40.708992551382075,-73.90638495281291,Bakery
11508,Ridgewood,40.70832315613858,-73.90143517559589,Topos Bookstore Cafe,40.70351389819694,-73.9034351501945,Bookstore
11509,Ridgewood,40.70832315613858,-73.90143517559589,Tendo Sushi,40.708226241227656,-73.89794374920605,Sushi Restaurant
11510,Ridgewood,40.70832315613858,-73.90143517559589,Julia's Beer & Wine Bar,40.70329681974975,-73.90297297095302,Bar
11511,Ridgewood,40.70832315613858,-73.90143517559589,Catania Bakery,40.71012699361419,-73.8992077355002,Bakery
11512,Ridgewood,40.70832315613858,-73.90143517559589,Aunt Ginny's,40.70563901199924,-73.9071239961968,Bar
11513,Ridgewood,40.70832315613858,-73.90143517559589,Valentino Food Market,40.706852,-73.897537,Grocery Store
11514,Ridgewood,40.70832315613858,-73.90143517559589,Energy Fuel,40.709503399758056,-73.89881307779598,Restaurant
11515,Ridgewood,40.70832315613858,-73.90143517559589,Sundown,40.702649111260016,-73.90109744788967,Cocktail Bar
11516,Ridgewood,40.70832315613858,-73.90143517559589,Sweet Jane's,40.70571328176941,-73.89449355177081,Bar
11517,Ridgewood,40.70832315613858,-73.90143517559589,Norma's,40.7024091418764,-73.90084505081177,Café
11518,Ridgewood,40.70832315613858,-73.90143517559589,Fresh Pond Mexican Restaurant,40.70538499730306,-73.89618393615939,Mexican Restaurant
11519,Ridgewood,40.70832315613858,-73.90143517559589,Windjammer,40.709294556811074,-73.90702053176494,Bar
11520,Ridgewood,40.70832315613858,-73.90143517559589,Gottscheer Hall,40.706689614792886,-73.90561429681502,German Restaurant
11521,Ridgewood,40.70832315613858,-73.90143517559589,Gyro World,40.70714,-73.897194,Greek Restaurant
11522,Ridgewood,40.70832315613858,-73.90143517559589,Antica Trattoria,40.70485625402943,-73.89628294551264,Italian Restaurant
11523,Ridgewood,40.70832315613858,-73.90143517559589,Królewskie Jadło,40.70833633053024,-73.89792556009421,Polish Restaurant
11524,Ridgewood,40.70832315613858,-73.90143517559589,The Cage,40.71249135309552,-73.89803226081973,Baseball Field
11525,Ridgewood,40.70832315613858,-73.90143517559589,Milk & Pull,40.70195983160799,-73.90619641709108,Coffee Shop
11526,Ridgewood,40.70832315613858,-73.90143517559589,Cachapas y mas,40.70306940967911,-73.90819181921316,American Restaurant
11527,Ridgewood,40.70832315613858,-73.90143517559589,C. Lo Cafe,40.70634,-73.905525,Café
11528,Ridgewood,40.70832315613858,-73.90143517559589,Rudy's Bakery & Café,40.70059303708341,-73.90396590614039,Bakery
11529,Ridgewood,40.70832315613858,-73.90143517559589,Coco Lin Vegetarian House,40.70985332374339,-73.89901825484232,Vegetarian / Vegan Restaurant
11530,Ridgewood,40.70832315613858,-73.90143517559589,Cute Cat Cafe,40.7067435381023,-73.89704939091492,Café
11531,Ridgewood,40.70832315613858,-73.90143517559589,Burek's Pizza,40.70215755471624,-73.9007405852265,Eastern European Restaurant
11532,Ridgewood,40.70832315613858,-73.90143517559589,WW (Weight Watchers),40.7112717815003,-73.89152022519954,Weight Loss Center
11533,Ridgewood,40.70832315613858,-73.90143517559589,Craft Culture,40.70041956600607,-73.8996532520397,Beer Bar
11534,Ridgewood,40.70832315613858,-73.90143517559589,Milo's Yard,40.704643091446606,-73.91089400339308,Bar
11535,Ridgewood,40.70832315613858,-73.90143517559589,Onderdonk & Sons,40.705431605755194,-73.90979266023868,Bar
11536,Ridgewood,40.70832315613858,-73.90143517559589,Paradise Aquarium,40.70862178355144,-73.8981733143278,Pet Store
11537,Ridgewood,40.70832315613858,-73.90143517559589,Paradise Bar Restaurant & Garden,40.705171150716296,-73.90620262683767,Bar
11538,Ridgewood,40.70832315613858,-73.90143517559589,The Bad Old Days,40.70119474731714,-73.90807407276337,Cocktail Bar
11539,Ridgewood,40.70832315613858,-73.90143517559589,Porcelain,40.702347,-73.901663,Café
11540,Ridgewood,40.70832315613858,-73.90143517559589,Carvel,40.71287689023436,-73.906697176783,Ice Cream Shop
11541,Ridgewood,40.70832315613858,-73.90143517559589,While in Kathmandu,40.702132194175945,-73.90668492169317,Himalayan Restaurant
11542,Ridgewood,40.70832315613858,-73.90143517559589,Nepalese Indian Restaurant,40.70047541928161,-73.90382603577523,Indian Restaurant
11543,Ridgewood,40.70832315613858,-73.90143517559589,Metropolitan Oval,40.714257388064325,-73.90644869164379,Soccer Field
11544,Ridgewood,40.70832315613858,-73.90143517559589,7-Eleven,40.7130359404847,-73.9039298997704,Convenience Store
11545,Ridgewood,40.70832315613858,-73.90143517559589,Delight Diner,40.70622820207209,-73.89683181158352,Diner
11546,Ridgewood,40.70832315613858,-73.90143517559589,The Footlight,40.7059506531856,-73.91286748302316,Bar
11547,Ridgewood,40.70832315613858,-73.90143517559589,Bamboo Tropical,40.70055261525142,-73.89934280332541,Salad Place
11548,Ridgewood,40.70832315613858,-73.90143517559589,Joanne's Nails,40.71279655110956,-73.90571993030724,Cosmetics Shop
11549,Ridgewood,40.70832315613858,-73.90143517559589,Corato Pizza,40.70594008860232,-73.89667694340271,Pizza Place
11550,Ridgewood,40.70832315613858,-73.90143517559589,Rosemary's Playground,40.70438330642548,-73.90416402464187,Playground
11551,Ridgewood,40.70832315613858,-73.90143517559589,Europa Unisex Hair Design,40.70067420196486,-73.89641915893331,Spa
11552,Ridgewood,40.70832315613858,-73.90143517559589,Enterprise Rent-A-Car,40.71233637739025,-73.89550901177319,Rental Car Location
11553,Ridgewood,40.70832315613858,-73.90143517559589,Jorge's Restaurant,40.70294237664087,-73.90775134447185,Latin American Restaurant
11554,Ridgewood,40.70832315613858,-73.90143517559589,Tasty Restaurant & Cafe,40.700518708230376,-73.90145315224653,Diner
11555,Ridgewood,40.70832315613858,-73.90143517559589,Susano Pizza,40.70311953282736,-73.90817595322754,Pizza Place
11556,Ridgewood,40.70832315613858,-73.90143517559589,Guadalajara de Dia II,40.704538078914055,-73.91088724136353,Mexican Restaurant
11557,Ridgewood,40.70832315613858,-73.90143517559589,Parrot Coffee Grocery,40.7003,-73.900637,Gourmet Shop
11558,Ridgewood,40.70832315613858,-73.90143517559589,Cafe Monk,40.703469557324595,-73.89540325578564,Bar
11559,Ridgewood,40.70832315613858,-73.90143517559589,The Seneca,40.704193,-73.91049100000001,Restaurant
11560,Ridgewood,40.70832315613858,-73.90143517559589,Carvel Ice Cream,40.70037265943772,-73.90052452683449,Ice Cream Shop
11561,Ridgewood,40.70832315613858,-73.90143517559589,Fruitti Yummi,40.70045233173932,-73.9016475010235,Frozen Yogurt Shop
11562,Ridgewood,40.70832315613858,-73.90143517559589,Deep Cuts,40.700823179198885,-73.90410653350625,Record Shop
11563,Ridgewood,40.70832315613858,-73.90143517559589,La Estrella del Mar,40.70493096089903,-73.91132682346705,Latin American Restaurant
11564,Ridgewood,40.70832315613858,-73.90143517559589,CVS pharmacy,40.712963735055915,-73.90104094866263,Pharmacy
11565,Ridgewood,40.70832315613858,-73.90143517559589,Fajitas Sunrise,40.700491929926486,-73.8989794236843,Mexican Restaurant
11566,Ridgewood,40.70832315613858,-73.90143517559589,Key Food,40.70044658545874,-73.89776459669433,Supermarket
11567,Ridgewood,40.70832315613858,-73.90143517559589,Ridgewood YMCA,40.70428358864495,-73.8940157975507,Gym
11568,Ridgewood,40.70832315613858,-73.90143517559589,T-Mobile,40.70622,-73.896565,Mobile Phone Shop
11569,Ridgewood,40.70832315613858,-73.90143517559589,Ama Coffee,40.700660170351334,-73.89655424452226,Coffee Shop
11570,Ridgewood,40.70832315613858,-73.90143517559589,Grover Cleveland Playground,40.71110799131809,-73.91086273668965,Park
11571,Ridgewood,40.70832315613858,-73.90143517559589,Garlic to the Chicken,40.705042,-73.90219,Korean Restaurant
11572,Ridgewood,40.70832315613858,-73.90143517559589,BJ's Wholesale Club,40.71195196239505,-73.89261745813019,Warehouse Store
11573,Ridgewood,40.70832315613858,-73.90143517559589,The Live Oak,40.716989858174095,-73.90174104003914,Bar
11574,Ridgewood,40.70832315613858,-73.90143517559589,Burrito Republic,40.700673,-73.8993,Burrito Place
11575,Ridgewood,40.70832315613858,-73.90143517559589,Joe & John's Pizza,40.7005024409888,-73.89941078860106,Pizza Place
11576,Ridgewood,40.70832315613858,-73.90143517559589,GNC,40.70689010620117,-73.89679718017578,Supplement Shop
11577,Ridgewood,40.70832315613858,-73.90143517559589,Super Pollo Restaurant,40.70277793557478,-73.90188931706773,Latin American Restaurant
11578,Ridgewood,40.70832315613858,-73.90143517559589,Ridgewood Eats,40.70064133832938,-73.90397810586242,Diner
11579,Ridgewood,40.70832315613858,-73.90143517559589,Dunkin',40.712702932832855,-73.90683173507546,Donut Shop
11580,Ridgewood,40.70832315613858,-73.90143517559589,Mr Chen,40.700524992391074,-73.89994075160124,Chinese Restaurant
11581,Ridgewood,40.70832315613858,-73.90143517559589,Subway,40.7141178927741,-73.90149369919448,Sandwich Place
11582,Ridgewood,40.70832315613858,-73.90143517559589,7-Eleven,40.7005577043478,-73.9036613702774,Convenience Store
11583,Ridgewood,40.70832315613858,-73.90143517559589,Boston Market,40.71259387305441,-73.90445356072632,American Restaurant
11584,Ridgewood,40.70832315613858,-73.90143517559589,Randy's Restaurant,40.70026136483398,-73.90660003065292,Chinese Restaurant
11585,Ridgewood,40.70832315613858,-73.90143517559589,San Remo Pizzeria & Restaurant,40.700100378595685,-73.90614130037194,Pizza Place
11586,Ridgewood,40.70832315613858,-73.90143517559589,Domino's Pizza,40.70225887335473,-73.90401904286591,Pizza Place
11587,Ridgewood,40.70832315613858,-73.90143517559589,Force Fitness Club,40.71184139603129,-73.89974413558309,Gym
11588,Ridgewood,40.70832315613858,-73.90143517559589,Price Choice Food Market,40.710124285274425,-73.89921847931261,Grocery Store
11589,Ridgewood,40.70832315613858,-73.90143517559589,Dollar General,40.703769,-73.908261,Discount Store
11590,Ridgewood,40.70832315613858,-73.90143517559589,Johnny's Cafe,40.71599640205984,-73.9015174493177,Restaurant
11591,Ridgewood,40.70832315613858,-73.90143517559589,Walgreens,40.7125262,-73.9057217,Pharmacy
11592,Ridgewood,40.70832315613858,-73.90143517559589,Verizon,40.706748962402344,-73.89739227294922,Mobile Phone Shop
11593,Ridgewood,40.70832315613858,-73.90143517559589,Chase Bank,40.705842382912614,-73.89684327435414,Bank
11594,Ridgewood,40.70832315613858,-73.90143517559589,Happy Fresh Taco,40.70025088577853,-73.90657645090178,Mexican Restaurant
11595,Ridgewood,40.70832315613858,-73.90143517559589,The Ridgewood Ale House,40.700376039631365,-73.90218236489983,Sports Bar
11596,Ridgewood,40.70832315613858,-73.90143517559589,Julie's Pizzeria & Restaurant,40.70414,-73.907277,Pizza Place
11597,Ridgewood,40.70832315613858,-73.90143517559589,GNC,40.70020098324523,-73.90552900826218,Supplement Shop
11598,Ridgewood,40.70832315613858,-73.90143517559589,Glenlo Tavern,40.70819501374484,-73.89438613025678,Beer Garden
11599,Ridgewood,40.70832315613858,-73.90143517559589,Trattoria Cerbone,40.70113881817616,-73.89473370134776,Italian Restaurant
11600,Ridgewood,40.70832315613858,-73.90143517559589,Subway Restaurant,40.70602637473902,-73.89678430602264,Sandwich Place
11601,Ridgewood,40.70832315613858,-73.90143517559589,Carter's,40.700651,-73.902464,Kids Store
11602,Ridgewood,40.70832315613858,-73.90143517559589,Capital One Bank,40.705832,-73.89637,Bank
11603,Glendale,40.70276242967838,-73.87074167435605,Cook's Arts & Crafts Shoppe,40.70316969249906,-73.86783671477868,Arts & Crafts Store
11604,Glendale,40.70276242967838,-73.87074167435605,Finback Brewery,40.70656669482739,-73.87317894974458,Brewery
11605,Glendale,40.70276242967838,-73.87074167435605,"The Tire Place, LLC",40.707339,-73.875744,Automotive Shop
11606,Glendale,40.70276242967838,-73.87074167435605,Shiro of Japan,40.70898922146926,-73.86842851918811,Japanese Restaurant
